2019-04-25 20:56:44.722 UTC [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.325 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:420 - missed line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:428 - extra line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:428 - extra line matched with null
2019-04-25 20:57:31.326 UTC [main]  DEBUG LineSegmentationEvaluator:428 - extra line matched with null
2019-04-25 20:57:31.326 UTC [main]  TRACE LineSegmentationEvaluator:439 - java.util.ArrayList@24273305
2019-04-25 20:57:31.332 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3cd1f1c8 * java.awt.Polygon@1f89ab83
2019-04-25 20:57:31.353 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:31.353 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:31.353 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:31.369 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3c679bde * java.awt.Polygon@2c13da15
2019-04-25 20:57:31.408 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:31.408 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:31.408 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:31.408 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@574caa3f * java.awt.Polygon@311d617d
2019-04-25 20:57:31.493 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:31.494 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:31.494 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:31.494 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3f102e87 * java.awt.Polygon@1055e4af
2019-04-25 20:57:31.534 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:31.534 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:31.534 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:31.535 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@1517365b * java.awt.Polygon@2a33fae0
2019-04-25 20:57:31.549 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:31.549 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:31.549 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:31.549 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6d86b085 * java.awt.Polygon@14899482
2019-04-25 20:57:31.579 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9940286071378975
2019-04-25 20:57:31.579 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:31.579 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:31.579 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@75828a0f * java.awt.Polygon@3caeaf62
2019-04-25 20:57:31.971 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9940449438202247
2019-04-25 20:57:31.971 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9996986703830653
2019-04-25 20:57:31.971 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:31.972 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@64b8f8f4 * java.awt.Polygon@61064425
2019-04-25 20:57:32.301 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9887242011315642
2019-04-25 20:57:32.301 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9999597034171502
2019-04-25 20:57:32.301 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:32.301 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@59690aa4 * java.awt.Polygon@2aae9190
2019-04-25 20:57:32.682 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9958990668284722
2019-04-25 20:57:32.682 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9905106754900737
2019-04-25 20:57:32.682 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:32.682 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@1996cd68 * java.awt.Polygon@6a38e57f
2019-04-25 20:57:32.707 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:32.707 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9765291607396871
2019-04-25 20:57:32.707 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:32.708 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2a098129 * java.awt.Polygon@e73f9ac
2019-04-25 20:57:33.140 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9899825938687791
2019-04-25 20:57:33.140 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9859548574258827
2019-04-25 20:57:33.140 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:33.140 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@27abe2cd * java.awt.Polygon@11028347
2019-04-25 20:57:33.155 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:33.155 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9713804713804713
2019-04-25 20:57:33.155 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:33.155 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4f47d241 * java.awt.Polygon@5577140b
2019-04-25 20:57:33.449 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9877369875812668
2019-04-25 20:57:33.449 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9779148198111389
2019-04-25 20:57:33.449 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:33.449 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@47089e5f * java.awt.Polygon@ed17bee
2019-04-25 20:57:33.460 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:33.460 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9384014423076923
2019-04-25 20:57:33.460 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:33.460 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@b065c63 * java.awt.Polygon@2f333739
2019-04-25 20:57:33.474 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2019-04-25 20:57:33.474 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.905412506568576
2019-04-25 20:57:33.474 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:33.474 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5f5a92bb * java.awt.Polygon@7b3300e5
2019-04-25 20:57:33.492 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9028649921507065
2019-04-25 20:57:33.492 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:33.492 UTC [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2019-04-25 20:57:33.492 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6fdb1f78 * java.awt.Polygon@277c0f21
2019-04-25 20:57:33.936 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.6919605340969218
2019-04-25 20:57:33.936 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9960127234442901
2019-04-25 20:57:33.936 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:33.936 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.6919605340969218,R=0.9960127234442901
2019-04-25 20:57:33.936 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5f205aa * java.awt.Polygon@6ed3ef1
2019-04-25 20:57:34.050 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.667132587859425
2019-04-25 20:57:34.050 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9994615292569103
2019-04-25 20:57:34.050 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:34.050 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.667132587859425,R=0.9994615292569103
2019-04-25 20:57:34.051 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@51016012 * java.awt.Polygon@368239c8
2019-04-25 20:57:34.135 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.6494605458007193
2019-04-25 20:57:34.135 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9901628769553298
2019-04-25 20:57:34.135 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:34.135 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.6494605458007193,R=0.9901628769553298
2019-04-25 20:57:34.135 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4141d797 * java.awt.Polygon@512ddf17
2019-04-25 20:57:34.311 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.6587733658202307
2019-04-25 20:57:34.311 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9550723037862898
2019-04-25 20:57:34.311 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:34.311 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.6587733658202307,R=0.9550723037862898
2019-04-25 20:57:34.311 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3abfe836 * java.awt.Polygon@383534aa
2019-04-25 20:57:34.602 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.6524090121317158
2019-04-25 20:57:34.603 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9625159805676298
2019-04-25 20:57:34.603 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:34.603 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.6524090121317158,R=0.9625159805676298
2019-04-25 20:57:34.603 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@768debd * java.awt.Polygon@e6ea0c6
2019-04-25 20:57:34.959 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.6099792491982645
2019-04-25 20:57:34.959 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9682587213654739
2019-04-25 20:57:34.959 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:34.959 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.6099792491982645,R=0.9682587213654739
2019-04-25 20:57:34.959 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@63e31ee * java.awt.Polygon@21588809
2019-04-25 20:57:35.063 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.5816472694717995
2019-04-25 20:57:35.063 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.063 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.063 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.5816472694717995,R=1.0
2019-04-25 20:57:35.063 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3419866c * java.awt.Polygon@1c6b6478
2019-04-25 20:57:35.182 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.5798575788402849
2019-04-25 20:57:35.182 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.182 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.182 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.5798575788402849,R=1.0
2019-04-25 20:57:35.183 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@43556938 * java.awt.Polygon@77556fd
2019-04-25 20:57:35.254 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.5734394830968039
2019-04-25 20:57:35.254 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9735553379040157
2019-04-25 20:57:35.254 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.255 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.5734394830968039,R=0.9735553379040157
2019-04-25 20:57:35.255 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3d04a311 * java.awt.Polygon@2437c6dc
2019-04-25 20:57:35.313 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.5356725146198831
2019-04-25 20:57:35.313 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.313 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.313 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.5356725146198831,R=1.0
2019-04-25 20:57:35.313 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@68fb2c38 * java.awt.Polygon@12bb4df8
2019-04-25 20:57:35.351 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.5124919923126201
2019-04-25 20:57:35.351 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.351 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.351 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.5124919923126201,R=1.0
2019-04-25 20:57:35.351 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@567d299b * java.awt.Polygon@7382f612
2019-04-25 20:57:35.403 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.4817456479690522
2019-04-25 20:57:35.403 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.403 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.403 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.4817456479690522,R=1.0
2019-04-25 20:57:35.404 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@61baa894 * java.awt.Polygon@4cc77c2e
2019-04-25 20:57:35.420 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.4074257425742574
2019-04-25 20:57:35.420 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.420 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.420 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.4074257425742574,R=1.0
2019-04-25 20:57:35.420 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@198e2867 * java.awt.Polygon@299a06ac
2019-04-25 20:57:35.468 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.3823680691286905
2019-04-25 20:57:35.468 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.468 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.468 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.3823680691286905,R=1.0
2019-04-25 20:57:35.468 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4ac68d3e * java.awt.Polygon@67f89fa3
2019-04-25 20:57:35.483 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.35369471413160736
2019-04-25 20:57:35.483 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9954459203036053
2019-04-25 20:57:35.483 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.484 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.35369471413160736,R=0.9954459203036053
2019-04-25 20:57:35.484 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@424c0bc4 * java.awt.Polygon@16f65612
2019-04-25 20:57:35.516 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.31158063653383256
2019-04-25 20:57:35.516 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.516 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.516 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.31158063653383256,R=1.0
2019-04-25 20:57:35.517 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@64cee07 * java.awt.Polygon@39a054a5
2019-04-25 20:57:35.693 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.30095108695652173
2019-04-25 20:57:35.693 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9976354014187592
2019-04-25 20:57:35.693 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.693 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.30095108695652173,R=0.9976354014187592
2019-04-25 20:57:35.693 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6d1e7682 * java.awt.Polygon@3b192d32
2019-04-25 20:57:35.726 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.4586988304093567
2019-04-25 20:57:35.726 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.24432979655407377
2019-04-25 20:57:35.726 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.726 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:35.726 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.4586988304093567,R=0.24432979655407377
2019-04-25 20:57:35.726 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@7d4793a8 * java.awt.Polygon@6bc168e5
2019-04-25 20:57:35.780 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.6026853829722307
2019-04-25 20:57:35.780 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.1604777768749492
2019-04-25 20:57:35.780 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.780 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:35.780 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.6026853829722307,R=0.1604777768749492
2019-04-25 20:57:35.780 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@161cd475 * java.awt.Polygon@707f7052
2019-04-25 20:57:35.855 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.13276345665820755
2019-04-25 20:57:35.856 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.856 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.856 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.13276345665820755,R=1.0
2019-04-25 20:57:35.856 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5679c6c6 * java.awt.Polygon@9e89d68
2019-04-25 20:57:35.980 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.13082932692307692
2019-04-25 20:57:35.980 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 1.0
2019-04-25 20:57:35.980 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:35.980 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.13082932692307692,R=1.0
2019-04-25 20:57:35.981 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6073f712 * java.awt.Polygon@2e5c649
2019-04-25 20:57:36.061 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.45995218170950386
2019-04-25 20:57:36.061 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.10860973888496825
2019-04-25 20:57:36.061 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:36.061 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.061 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.45995218170950386,R=0.10860973888496825
2019-04-25 20:57:36.061 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@48cf768c * java.awt.Polygon@136432db
2019-04-25 20:57:36.161 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.36534706195632877
2019-04-25 20:57:36.161 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.10640057905077034
2019-04-25 20:57:36.161 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:36.161 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.161 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.36534706195632877,R=0.10640057905077034
2019-04-25 20:57:36.161 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5cbc508c * java.awt.Polygon@7b1d7fff
2019-04-25 20:57:36.288 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.25872521710634117
2019-04-25 20:57:36.288 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.07643527931067867
2019-04-25 20:57:36.288 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:36.288 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.288 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.25872521710634117,R=0.07643527931067867
2019-04-25 20:57:36.288 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4fccd51b * java.awt.Polygon@7c53a9eb
2019-04-25 20:57:36.401 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.3306252207700459
2019-04-25 20:57:36.401 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.04570982077452752
2019-04-25 20:57:36.401 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:36.401 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.401 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.3306252207700459,R=0.04570982077452752
2019-04-25 20:57:36.401 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@7a46a697 * null
2019-04-25 20:57:36.404 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.404 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.404 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.404 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
